grna_id	grna_group	gRNA_type
WTC11_Random_Screen_Crop_6618	chr17:6339347-6339648	enh
WTC11_Random_Screen_Crop_6619	chr17:6358752-6359053	enh
WTC11_Random_Screen_Crop_6620	chr17:6358752-6359053	enh
WTC11_Random_Screen_Crop_6621	chr17:6358752-6359053	enh
WTC11_Random_Screen_Crop_6622	chr17:6358752-6359053	enh
WTC11_Random_Screen_Crop_6623	chr17:6358752-6359053	enh
WTC11_Random_Screen_Crop_6624	chr17:6358752-6359053	enh
WTC11_Random_Screen_Crop_6625	chr17:6358752-6359053	enh
WTC11_Random_Screen_Crop_6626	chr17:6358752-6359053	enh
WTC11_Random_Screen_Crop_6627	chr17:6358752-6359053	enh
WTC11_Random_Screen_Crop_6628	chr17:6358752-6359053	enh
WTC11_Random_Screen_Crop_6629	chr17:6358752-6359053	enh
WTC11_Random_Screen_Crop_6630	chr17:6358752-6359053	enh
WTC11_Random_Screen_Crop_6631	chr17:6358752-6359053	enh
WTC11_Random_Screen_Crop_6632	chr17:6358752-6359053	enh
WTC11_Random_Screen_Crop_6633	chr17:6358752-6359053	enh
WTC11_Random_Screen_Crop_6634	chr17:6365088-6365389	enh
WTC11_Random_Screen_Crop_6635	chr17:6365088-6365389	enh
WTC11_Random_Screen_Crop_6636	chr17:6365088-6365389	enh
WTC11_Random_Screen_Crop_6637	chr17:6365088-6365389	enh
WTC11_Random_Screen_Crop_6638	chr17:6365088-6365389	enh
WTC11_Random_Screen_Crop_6639	chr17:6365088-6365389	enh
WTC11_Random_Screen_Crop_6640	chr17:6365088-6365389	enh
WTC11_Random_Screen_Crop_6641	chr17:6365088-6365389	enh
WTC11_Random_Screen_Crop_6642	chr17:6365088-6365389	enh
WTC11_Random_Screen_Crop_6643	chr17:6365088-6365389	enh
WTC11_Random_Screen_Crop_6644	chr17:6365088-6365389	enh
WTC11_Random_Screen_Crop_6645	chr17:6365088-6365389	enh
WTC11_Random_Screen_Crop_6646	chr17:6365088-6365389	enh
WTC11_Random_Screen_Crop_6647	chr17:6365088-6365389	enh
WTC11_Random_Screen_Crop_6648	chr17:6365088-6365389	enh
WTC11_Random_Screen_Crop_6649	chr17:6459050-6459351	enh
WTC11_Random_Screen_Crop_6650	chr17:6459050-6459351	enh
WTC11_Random_Screen_Crop_6651	chr17:6459050-6459351	enh
WTC11_Random_Screen_Crop_6652	chr17:6459050-6459351	enh
WTC11_Random_Screen_Crop_6653	chr17:6459050-6459351	enh
WTC11_Random_Screen_Crop_6654	chr17:6459050-6459351	enh
WTC11_Random_Screen_Crop_6655	chr17:6459050-6459351	enh
WTC11_Random_Screen_Crop_6656	chr17:6459050-6459351	enh
WTC11_Random_Screen_Crop_6657	chr17:6459050-6459351	enh
WTC11_Random_Screen_Crop_6658	chr17:6459050-6459351	enh
WTC11_Random_Screen_Crop_6659	chr17:6459050-6459351	enh
WTC11_Random_Screen_Crop_6660	chr17:6459050-6459351	enh
WTC11_Random_Screen_Crop_6661	chr17:6459050-6459351	enh
WTC11_Random_Screen_Crop_6662	chr17:6459050-6459351	enh
WTC11_Random_Screen_Crop_6663	chr17:6459050-6459351	enh
WTC11_Random_Screen_Crop_6664	chr17:6817195-6817496	enh
WTC11_Random_Screen_Crop_6665	chr17:6817195-6817496	enh
WTC11_Random_Screen_Crop_6666	chr17:6817195-6817496	enh
WTC11_Random_Screen_Crop_6667	chr17:6817195-6817496	enh
WTC11_Random_Screen_Crop_6668	chr17:6817195-6817496	enh
WTC11_Random_Screen_Crop_6669	chr17:6817195-6817496	enh
WTC11_Random_Screen_Crop_6670	chr17:6817195-6817496	enh
WTC11_Random_Screen_Crop_6671	chr17:6817195-6817496	enh
WTC11_Random_Screen_Crop_6672	chr17:6817195-6817496	enh
WTC11_Random_Screen_Crop_6673	chr17:6817195-6817496	enh
WTC11_Random_Screen_Crop_6674	chr17:6817195-6817496	enh
WTC11_Random_Screen_Crop_6675	chr17:6817195-6817496	enh
WTC11_Random_Screen_Crop_6676	chr17:6817195-6817496	enh
WTC11_Random_Screen_Crop_6677	chr17:6817195-6817496	enh
WTC11_Random_Screen_Crop_6678	chr17:6817195-6817496	enh
WTC11_Random_Screen_Crop_6679	RNASEK_TSS	TSS
WTC11_Random_Screen_Crop_6680	RNASEK_TSS	TSS
WTC11_Random_Screen_Crop_6681	RNASEK_TSS	TSS
WTC11_Random_Screen_Crop_6682	RNASEK_TSS	TSS
WTC11_Random_Screen_Crop_6683	RNASEK_TSS	TSS
WTC11_Random_Screen_Crop_6684	RNASEK_TSS	TSS
WTC11_Random_Screen_Crop_6685	RNASEK_TSS	TSS
WTC11_Random_Screen_Crop_6686	RNASEK_TSS	TSS
WTC11_Random_Screen_Crop_6687	RNASEK_TSS	TSS
WTC11_Random_Screen_Crop_6688	RNASEK_TSS	TSS
WTC11_Random_Screen_Crop_6689	RNASEK_TSS	TSS
WTC11_Random_Screen_Crop_6690	RNASEK_TSS	TSS
WTC11_Random_Screen_Crop_6691	RNASEK_TSS	TSS
WTC11_Random_Screen_Crop_6692	RNASEK_TSS	TSS
WTC11_Random_Screen_Crop_6693	RNASEK_TSS	TSS
WTC11_Random_Screen_Crop_6694	chr17:6945852-6946153	enh
WTC11_Random_Screen_Crop_6695	chr17:6945852-6946153	enh
WTC11_Random_Screen_Crop_6696	chr17:6945852-6946153	enh
WTC11_Random_Screen_Crop_6697	chr17:6945852-6946153	enh
WTC11_Random_Screen_Crop_6698	chr17:6945852-6946153	enh
WTC11_Random_Screen_Crop_6699	chr17:6945852-6946153	enh
WTC11_Random_Screen_Crop_6700	chr17:6945852-6946153	enh
WTC11_Random_Screen_Crop_6701	chr17:6945852-6946153	enh
WTC11_Random_Screen_Crop_6702	chr17:6945852-6946153	enh
WTC11_Random_Screen_Crop_6703	chr17:6945852-6946153	enh
WTC11_Random_Screen_Crop_6704	chr17:6945852-6946153	enh
WTC11_Random_Screen_Crop_6705	chr17:6945852-6946153	enh
WTC11_Random_Screen_Crop_6706	chr17:6945852-6946153	enh
WTC11_Random_Screen_Crop_6707	chr17:6945852-6946153	enh
WTC11_Random_Screen_Crop_6708	chr17:6945852-6946153	enh
WTC11_Random_Screen_Crop_6709	chr17:6946473-6946774	enh
WTC11_Random_Screen_Crop_6710	chr17:6946473-6946774	enh
WTC11_Random_Screen_Crop_6711	chr17:6946473-6946774	enh
WTC11_Random_Screen_Crop_6712	chr17:6946473-6946774	enh
WTC11_Random_Screen_Crop_6713	chr17:6946473-6946774	enh
WTC11_Random_Screen_Crop_6714	chr17:6946473-6946774	enh
WTC11_Random_Screen_Crop_6715	chr17:6946473-6946774	enh
WTC11_Random_Screen_Crop_6716	chr17:6946473-6946774	enh
WTC11_Random_Screen_Crop_6717	chr17:6946473-6946774	enh
WTC11_Random_Screen_Crop_6718	chr17:6946473-6946774	enh
WTC11_Random_Screen_Crop_6719	chr17:6946473-6946774	enh
WTC11_Random_Screen_Crop_6720	chr17:6946473-6946774	enh
WTC11_Random_Screen_Crop_6721	chr17:6946473-6946774	enh
WTC11_Random_Screen_Crop_6722	chr17:6946473-6946774	enh
WTC11_Random_Screen_Crop_6723	chr17:6946473-6946774	enh
WTC11_Random_Screen_Crop_6724	chr17:7036162-7036463	enh
WTC11_Random_Screen_Crop_6725	chr17:7036162-7036463	enh
WTC11_Random_Screen_Crop_6726	chr17:7036162-7036463	enh
WTC11_Random_Screen_Crop_6727	chr17:7036162-7036463	enh
WTC11_Random_Screen_Crop_6728	chr17:7036162-7036463	enh
WTC11_Random_Screen_Crop_6729	chr17:7036162-7036463	enh
WTC11_Random_Screen_Crop_6730	chr17:7036162-7036463	enh
WTC11_Random_Screen_Crop_6731	chr17:7036162-7036463	enh
WTC11_Random_Screen_Crop_6732	chr17:7036162-7036463	enh
WTC11_Random_Screen_Crop_6733	chr17:7036162-7036463	enh
WTC11_Random_Screen_Crop_6734	chr17:7036162-7036463	enh
WTC11_Random_Screen_Crop_6735	chr17:7036162-7036463	enh
WTC11_Random_Screen_Crop_6736	chr17:7036162-7036463	enh
WTC11_Random_Screen_Crop_6737	chr17:7036162-7036463	enh
WTC11_Random_Screen_Crop_6738	chr17:7036162-7036463	enh
WTC11_Random_Screen_Crop_6739	chr17:7077543-7077844	enh
WTC11_Random_Screen_Crop_6740	chr17:7077543-7077844	enh
WTC11_Random_Screen_Crop_6741	chr17:7077543-7077844	enh
WTC11_Random_Screen_Crop_6742	chr17:7077543-7077844	enh
WTC11_Random_Screen_Crop_6743	chr17:7077543-7077844	enh
WTC11_Random_Screen_Crop_6744	chr17:7077543-7077844	enh
WTC11_Random_Screen_Crop_6745	chr17:7077543-7077844	enh
WTC11_Random_Screen_Crop_6746	chr17:7077543-7077844	enh
WTC11_Random_Screen_Crop_6747	chr17:7077543-7077844	enh
WTC11_Random_Screen_Crop_6748	chr17:7077543-7077844	enh
WTC11_Random_Screen_Crop_6749	chr17:7077543-7077844	enh
WTC11_Random_Screen_Crop_6750	chr17:7077543-7077844	enh
WTC11_Random_Screen_Crop_6751	chr17:7077543-7077844	enh
WTC11_Random_Screen_Crop_6752	chr17:7077543-7077844	enh
WTC11_Random_Screen_Crop_6753	chr17:7077543-7077844	enh
WTC11_Random_Screen_Crop_6754	chr17:7081430-7081731	enh
WTC11_Random_Screen_Crop_6755	chr17:7081430-7081731	enh
WTC11_Random_Screen_Crop_6756	chr17:7081430-7081731	enh
WTC11_Random_Screen_Crop_6757	chr17:7081430-7081731	enh
WTC11_Random_Screen_Crop_6758	chr17:7081430-7081731	enh
WTC11_Random_Screen_Crop_6759	chr17:7081430-7081731	enh
WTC11_Random_Screen_Crop_6760	chr17:7081430-7081731	enh
WTC11_Random_Screen_Crop_6761	chr17:7081430-7081731	enh
WTC11_Random_Screen_Crop_6762	chr17:7081430-7081731	enh
WTC11_Random_Screen_Crop_6763	chr17:7081430-7081731	enh
WTC11_Random_Screen_Crop_6764	chr17:7081430-7081731	enh
WTC11_Random_Screen_Crop_6765	chr17:7081430-7081731	enh
WTC11_Random_Screen_Crop_6766	chr17:7081430-7081731	enh
WTC11_Random_Screen_Crop_6767	chr17:7081430-7081731	enh
WTC11_Random_Screen_Crop_6768	chr17:7081430-7081731	enh
WTC11_Random_Screen_Crop_6769	chr17:7127989-7128290	enh
WTC11_Random_Screen_Crop_6770	chr17:7127989-7128290	enh
WTC11_Random_Screen_Crop_6771	chr17:7127989-7128290	enh
WTC11_Random_Screen_Crop_6772	chr17:7127989-7128290	enh
WTC11_Random_Screen_Crop_6773	chr17:7127989-7128290	enh
WTC11_Random_Screen_Crop_6774	chr17:7127989-7128290	enh
WTC11_Random_Screen_Crop_6775	chr17:7127989-7128290	enh
WTC11_Random_Screen_Crop_6776	chr17:7127989-7128290	enh
WTC11_Random_Screen_Crop_6777	chr17:7127989-7128290	enh
WTC11_Random_Screen_Crop_6778	chr17:7127989-7128290	enh
WTC11_Random_Screen_Crop_6779	chr17:7127989-7128290	enh
WTC11_Random_Screen_Crop_6780	chr17:7127989-7128290	enh
WTC11_Random_Screen_Crop_6781	chr17:7127989-7128290	enh
WTC11_Random_Screen_Crop_6782	chr17:7127989-7128290	enh
WTC11_Random_Screen_Crop_6783	chr17:7127989-7128290	enh
WTC11_Random_Screen_Crop_6784	chr17:7146237-7146538	enh
WTC11_Random_Screen_Crop_6785	chr17:7146237-7146538	enh
WTC11_Random_Screen_Crop_6786	chr17:7146237-7146538	enh
WTC11_Random_Screen_Crop_6787	chr17:7146237-7146538	enh
WTC11_Random_Screen_Crop_6788	chr17:7146237-7146538	enh
WTC11_Random_Screen_Crop_6789	chr17:7146237-7146538	enh
WTC11_Random_Screen_Crop_6790	chr17:7146237-7146538	enh
WTC11_Random_Screen_Crop_6791	chr17:7146237-7146538	enh
WTC11_Random_Screen_Crop_6792	chr17:7146237-7146538	enh
WTC11_Random_Screen_Crop_6793	chr17:7146237-7146538	enh
WTC11_Random_Screen_Crop_6794	chr17:7146237-7146538	enh
WTC11_Random_Screen_Crop_6795	chr17:7146237-7146538	enh
WTC11_Random_Screen_Crop_6796	chr17:7146237-7146538	enh
WTC11_Random_Screen_Crop_6797	chr17:7146237-7146538	enh
WTC11_Random_Screen_Crop_6798	chr17:7146237-7146538	enh
WTC11_Random_Screen_Crop_6799	chr17:7259360-7259661	enh
WTC11_Random_Screen_Crop_6800	chr17:7259360-7259661	enh
WTC11_Random_Screen_Crop_6801	chr17:7259360-7259661	enh
WTC11_Random_Screen_Crop_6802	chr17:7259360-7259661	enh
WTC11_Random_Screen_Crop_6803	chr17:7259360-7259661	enh
WTC11_Random_Screen_Crop_6804	chr17:7259360-7259661	enh
WTC11_Random_Screen_Crop_6805	chr17:7259360-7259661	enh
WTC11_Random_Screen_Crop_6806	chr17:7259360-7259661	enh
WTC11_Random_Screen_Crop_6807	chr17:7259360-7259661	enh
WTC11_Random_Screen_Crop_6808	chr17:7259360-7259661	enh
WTC11_Random_Screen_Crop_6809	chr17:7259360-7259661	enh
WTC11_Random_Screen_Crop_6810	chr17:7259360-7259661	enh
WTC11_Random_Screen_Crop_6811	chr17:7259360-7259661	enh
WTC11_Random_Screen_Crop_6812	chr17:7259360-7259661	enh
WTC11_Random_Screen_Crop_6813	chr17:7259360-7259661	enh
WTC11_Random_Screen_Crop_6814	chr17:7296813-7297114	enh
WTC11_Random_Screen_Crop_6815	chr17:7296813-7297114	enh
WTC11_Random_Screen_Crop_6816	chr17:7296813-7297114	enh
WTC11_Random_Screen_Crop_6817	chr17:7296813-7297114	enh
WTC11_Random_Screen_Crop_6818	chr17:7296813-7297114	enh
WTC11_Random_Screen_Crop_6819	chr17:7296813-7297114	enh
WTC11_Random_Screen_Crop_6820	chr17:7296813-7297114	enh
WTC11_Random_Screen_Crop_6821	chr17:7296813-7297114	enh
WTC11_Random_Screen_Crop_6822	chr17:7296813-7297114	enh
WTC11_Random_Screen_Crop_6823	chr17:7296813-7297114	enh
WTC11_Random_Screen_Crop_6824	chr17:7296813-7297114	enh
WTC11_Random_Screen_Crop_6825	chr17:7296813-7297114	enh
WTC11_Random_Screen_Crop_6826	chr17:7296813-7297114	enh
WTC11_Random_Screen_Crop_6827	chr17:7296813-7297114	enh
WTC11_Random_Screen_Crop_6828	chr17:7296813-7297114	enh
WTC11_Random_Screen_Crop_6829	TMEM256_TSS	TSS
WTC11_Random_Screen_Crop_6830	TMEM256_TSS	TSS
WTC11_Random_Screen_Crop_6831	TMEM256_TSS	TSS
WTC11_Random_Screen_Crop_6832	TMEM256_TSS	TSS
WTC11_Random_Screen_Crop_6833	TMEM256_TSS	TSS
WTC11_Random_Screen_Crop_6834	TMEM256_TSS	TSS
WTC11_Random_Screen_Crop_6835	TMEM256_TSS	TSS
WTC11_Random_Screen_Crop_6836	TMEM256_TSS	TSS
WTC11_Random_Screen_Crop_6837	TMEM256_TSS	TSS
WTC11_Random_Screen_Crop_6838	TMEM256_TSS	TSS
WTC11_Random_Screen_Crop_6839	TMEM256_TSS	TSS
WTC11_Random_Screen_Crop_6840	TMEM256_TSS	TSS
WTC11_Random_Screen_Crop_6841	TMEM256_TSS	TSS
WTC11_Random_Screen_Crop_6842	TMEM256_TSS	TSS
WTC11_Random_Screen_Crop_6843	TMEM256_TSS	TSS
WTC11_Random_Screen_Crop_6844	chr17:7308229-7308530	enh
WTC11_Random_Screen_Crop_6845	chr17:7308229-7308530	enh
WTC11_Random_Screen_Crop_6846	chr17:7308229-7308530	enh
WTC11_Random_Screen_Crop_6847	chr17:7308229-7308530	enh
WTC11_Random_Screen_Crop_6848	chr17:7308229-7308530	enh
WTC11_Random_Screen_Crop_6849	chr17:7308229-7308530	enh
WTC11_Random_Screen_Crop_6850	chr17:7308229-7308530	enh
WTC11_Random_Screen_Crop_6851	chr17:7308229-7308530	enh
WTC11_Random_Screen_Crop_6852	chr17:7308229-7308530	enh
WTC11_Random_Screen_Crop_6853	chr17:7308229-7308530	enh
WTC11_Random_Screen_Crop_6854	chr17:7308229-7308530	enh
WTC11_Random_Screen_Crop_6855	chr17:7308229-7308530	enh
WTC11_Random_Screen_Crop_6856	chr17:7308229-7308530	enh
WTC11_Random_Screen_Crop_6857	chr17:7308229-7308530	enh
WTC11_Random_Screen_Crop_6858	chr17:7308229-7308530	enh
WTC11_Random_Screen_Crop_6859	chr17:7339092-7339393	enh
WTC11_Random_Screen_Crop_6860	chr17:7339092-7339393	enh
WTC11_Random_Screen_Crop_6861	chr17:7339092-7339393	enh
WTC11_Random_Screen_Crop_6862	chr17:7339092-7339393	enh
WTC11_Random_Screen_Crop_6863	chr17:7339092-7339393	enh
WTC11_Random_Screen_Crop_6864	chr17:7339092-7339393	enh
WTC11_Random_Screen_Crop_6865	chr17:7339092-7339393	enh
WTC11_Random_Screen_Crop_6866	chr17:7339092-7339393	enh
WTC11_Random_Screen_Crop_6867	chr17:7339092-7339393	enh
WTC11_Random_Screen_Crop_6868	chr17:7339092-7339393	enh
WTC11_Random_Screen_Crop_6869	chr17:7339092-7339393	enh
WTC11_Random_Screen_Crop_6870	chr17:7339092-7339393	enh
WTC11_Random_Screen_Crop_6871	chr17:7339092-7339393	enh
WTC11_Random_Screen_Crop_6872	chr17:7339092-7339393	enh
WTC11_Random_Screen_Crop_6873	chr17:7339092-7339393	enh
WTC11_Random_Screen_Crop_6874	chr17:7339791-7340092	enh
WTC11_Random_Screen_Crop_6875	chr17:7339791-7340092	enh
WTC11_Random_Screen_Crop_6876	chr17:7339791-7340092	enh
WTC11_Random_Screen_Crop_6877	chr17:7339791-7340092	enh
WTC11_Random_Screen_Crop_6878	chr17:7339791-7340092	enh
WTC11_Random_Screen_Crop_6879	chr17:7339791-7340092	enh
WTC11_Random_Screen_Crop_6880	chr17:7339791-7340092	enh
WTC11_Random_Screen_Crop_6881	chr17:7339791-7340092	enh
WTC11_Random_Screen_Crop_6882	chr17:7339791-7340092	enh
WTC11_Random_Screen_Crop_6883	chr17:7339791-7340092	enh
WTC11_Random_Screen_Crop_6884	chr17:7339791-7340092	enh
WTC11_Random_Screen_Crop_6885	chr17:7339791-7340092	enh
WTC11_Random_Screen_Crop_6886	chr17:7339791-7340092	enh
WTC11_Random_Screen_Crop_6887	chr17:7339791-7340092	enh
WTC11_Random_Screen_Crop_6888	chr17:7339791-7340092	enh
WTC11_Random_Screen_Crop_6889	chr17:7340335-7340636	enh
WTC11_Random_Screen_Crop_6890	chr17:7340335-7340636	enh
WTC11_Random_Screen_Crop_6891	chr17:7340335-7340636	enh
WTC11_Random_Screen_Crop_6892	chr17:7340335-7340636	enh
WTC11_Random_Screen_Crop_6893	chr17:7340335-7340636	enh
WTC11_Random_Screen_Crop_6894	chr17:7340335-7340636	enh
WTC11_Random_Screen_Crop_6895	chr17:7340335-7340636	enh
WTC11_Random_Screen_Crop_6896	chr17:7340335-7340636	enh
WTC11_Random_Screen_Crop_6897	chr17:7340335-7340636	enh
WTC11_Random_Screen_Crop_6898	chr17:7340335-7340636	enh
WTC11_Random_Screen_Crop_6899	chr17:7340335-7340636	enh
WTC11_Random_Screen_Crop_6900	chr17:7340335-7340636	enh
WTC11_Random_Screen_Crop_6901	chr17:7340335-7340636	enh
WTC11_Random_Screen_Crop_6902	chr17:7340335-7340636	enh
WTC11_Random_Screen_Crop_6903	chr17:7340335-7340636	enh
WTC11_Random_Screen_Crop_6904	chr17:7463719-7464020	enh
WTC11_Random_Screen_Crop_6905	chr17:7463719-7464020	enh
WTC11_Random_Screen_Crop_6906	chr17:7463719-7464020	enh
WTC11_Random_Screen_Crop_6907	chr17:7463719-7464020	enh
WTC11_Random_Screen_Crop_6908	chr17:7463719-7464020	enh
WTC11_Random_Screen_Crop_6909	chr17:7463719-7464020	enh
WTC11_Random_Screen_Crop_6910	chr17:7463719-7464020	enh
WTC11_Random_Screen_Crop_6911	chr17:7463719-7464020	enh
WTC11_Random_Screen_Crop_6912	chr17:7463719-7464020	enh
WTC11_Random_Screen_Crop_6913	chr17:7463719-7464020	enh
WTC11_Random_Screen_Crop_6914	chr17:7463719-7464020	enh
WTC11_Random_Screen_Crop_6915	chr17:7463719-7464020	enh
WTC11_Random_Screen_Crop_6916	chr17:7463719-7464020	enh
WTC11_Random_Screen_Crop_6917	chr17:7463719-7464020	enh
WTC11_Random_Screen_Crop_6918	SAT2_TSS	TSS
WTC11_Random_Screen_Crop_6919	SAT2_TSS	TSS
WTC11_Random_Screen_Crop_6920	SAT2_TSS	TSS
WTC11_Random_Screen_Crop_6921	SAT2_TSS	TSS
WTC11_Random_Screen_Crop_6922	SAT2_TSS	TSS
WTC11_Random_Screen_Crop_6923	SAT2_TSS	TSS
WTC11_Random_Screen_Crop_6924	SAT2_TSS	TSS
WTC11_Random_Screen_Crop_6925	SAT2_TSS	TSS
WTC11_Random_Screen_Crop_6926	SAT2_TSS	TSS
WTC11_Random_Screen_Crop_6927	SAT2_TSS	TSS
WTC11_Random_Screen_Crop_6928	SAT2_TSS	TSS
WTC11_Random_Screen_Crop_6929	SAT2_TSS	TSS
WTC11_Random_Screen_Crop_6930	SAT2_TSS	TSS
WTC11_Random_Screen_Crop_6931	SAT2_TSS	TSS
WTC11_Random_Screen_Crop_6932	SAT2_TSS	TSS
WTC11_Random_Screen_Crop_6933	chr17:7535799-7536100	enh
WTC11_Random_Screen_Crop_6934	chr17:7535799-7536100	enh
WTC11_Random_Screen_Crop_6935	chr17:7535799-7536100	enh
WTC11_Random_Screen_Crop_6936	chr17:7535799-7536100	enh
WTC11_Random_Screen_Crop_6937	chr17:7535799-7536100	enh
WTC11_Random_Screen_Crop_6938	chr17:7535799-7536100	enh
WTC11_Random_Screen_Crop_6939	chr17:7535799-7536100	enh
WTC11_Random_Screen_Crop_6940	chr17:7535799-7536100	enh
WTC11_Random_Screen_Crop_6941	chr17:7535799-7536100	enh
WTC11_Random_Screen_Crop_6942	chr17:7535799-7536100	enh
WTC11_Random_Screen_Crop_6943	chr17:7535799-7536100	enh
WTC11_Random_Screen_Crop_6944	chr17:7535799-7536100	enh
WTC11_Random_Screen_Crop_6945	chr17:7535799-7536100	enh
WTC11_Random_Screen_Crop_6946	chr17:7535799-7536100	enh
WTC11_Random_Screen_Crop_6947	chr17:7535799-7536100	enh
WTC11_Random_Screen_Crop_6948	chr17:7536163-7536464	enh
WTC11_Random_Screen_Crop_6949	chr17:7536163-7536464	enh
WTC11_Random_Screen_Crop_6950	chr17:7536163-7536464	enh
WTC11_Random_Screen_Crop_6951	chr17:7536163-7536464	enh
WTC11_Random_Screen_Crop_6952	chr17:7536163-7536464	enh
WTC11_Random_Screen_Crop_6953	chr17:7536163-7536464	enh
WTC11_Random_Screen_Crop_6954	chr17:7536163-7536464	enh
WTC11_Random_Screen_Crop_6955	chr17:7536163-7536464	enh
WTC11_Random_Screen_Crop_6956	chr17:7536163-7536464	enh
WTC11_Random_Screen_Crop_6957	chr17:7536163-7536464	enh
WTC11_Random_Screen_Crop_6958	chr17:7536163-7536464	enh
WTC11_Random_Screen_Crop_6959	chr17:7536163-7536464	enh
WTC11_Random_Screen_Crop_6960	chr17:7536163-7536464	enh
WTC11_Random_Screen_Crop_6961	chr17:7536163-7536464	enh
WTC11_Random_Screen_Crop_6962	chr17:7536163-7536464	enh
WTC11_Random_Screen_Crop_6963	chr17:7536460-7536761	enh
WTC11_Random_Screen_Crop_6964	chr17:7536460-7536761	enh
WTC11_Random_Screen_Crop_6965	chr17:7536460-7536761	enh
WTC11_Random_Screen_Crop_6966	chr17:7536460-7536761	enh
WTC11_Random_Screen_Crop_6967	chr17:7536460-7536761	enh
WTC11_Random_Screen_Crop_6968	chr17:7536460-7536761	enh
WTC11_Random_Screen_Crop_6969	chr17:7536460-7536761	enh
WTC11_Random_Screen_Crop_6970	chr17:7536460-7536761	enh
WTC11_Random_Screen_Crop_6971	chr17:7536460-7536761	enh
WTC11_Random_Screen_Crop_6972	chr17:7536460-7536761	enh
WTC11_Random_Screen_Crop_6973	chr17:7536460-7536761	enh
WTC11_Random_Screen_Crop_6974	chr17:7536460-7536761	enh
WTC11_Random_Screen_Crop_6975	chr17:7536460-7536761	enh
WTC11_Random_Screen_Crop_6976	chr17:7536460-7536761	enh
WTC11_Random_Screen_Crop_6977	chr17:7536460-7536761	enh
WTC11_Random_Screen_Crop_6978	chr17:7560305-7560606	enh
WTC11_Random_Screen_Crop_6979	chr17:7560305-7560606	enh
WTC11_Random_Screen_Crop_6980	chr17:7560305-7560606	enh
WTC11_Random_Screen_Crop_6981	chr17:7560305-7560606	enh
WTC11_Random_Screen_Crop_6982	chr17:7560305-7560606	enh
WTC11_Random_Screen_Crop_6983	chr17:7560305-7560606	enh
WTC11_Random_Screen_Crop_6984	chr17:7560305-7560606	enh
WTC11_Random_Screen_Crop_6985	chr17:7560305-7560606	enh
WTC11_Random_Screen_Crop_6986	chr17:7560305-7560606	enh
WTC11_Random_Screen_Crop_6987	chr17:7560305-7560606	enh
WTC11_Random_Screen_Crop_6988	chr17:7560305-7560606	enh
WTC11_Random_Screen_Crop_6989	chr17:7560305-7560606	enh
WTC11_Random_Screen_Crop_6990	chr17:7560305-7560606	enh
WTC11_Random_Screen_Crop_6991	chr17:7560305-7560606	enh
WTC11_Random_Screen_Crop_6992	chr17:7560305-7560606	enh
WTC11_Random_Screen_Crop_6993	chr17:7579896-7580197	enh
WTC11_Random_Screen_Crop_6994	chr17:7579896-7580197	enh
WTC11_Random_Screen_Crop_6995	chr17:7579896-7580197	enh
WTC11_Random_Screen_Crop_6996	chr17:7579896-7580197	enh
WTC11_Random_Screen_Crop_6997	chr17:7579896-7580197	enh
WTC11_Random_Screen_Crop_6998	chr17:7579896-7580197	enh
WTC11_Random_Screen_Crop_6999	chr17:7579896-7580197	enh
WTC11_Random_Screen_Crop_7000	chr17:7579896-7580197	enh
WTC11_Random_Screen_Crop_7001	chr17:7579896-7580197	enh
WTC11_Random_Screen_Crop_7002	chr17:7579896-7580197	enh
WTC11_Random_Screen_Crop_7003	chr17:7579896-7580197	enh
WTC11_Random_Screen_Crop_7004	chr17:7579896-7580197	enh
WTC11_Random_Screen_Crop_7005	chr17:7579896-7580197	enh
WTC11_Random_Screen_Crop_7006	chr17:7579896-7580197	enh
WTC11_Random_Screen_Crop_7007	chr17:7579896-7580197	enh
WTC11_Random_Screen_Crop_7008	chr17:7610803-7611104	enh
WTC11_Random_Screen_Crop_7009	chr17:7610803-7611104	enh
WTC11_Random_Screen_Crop_7010	chr17:7610803-7611104	enh
WTC11_Random_Screen_Crop_7011	chr17:7610803-7611104	enh
WTC11_Random_Screen_Crop_7012	chr17:7610803-7611104	enh
WTC11_Random_Screen_Crop_7013	chr17:7610803-7611104	enh
WTC11_Random_Screen_Crop_7014	chr17:7610803-7611104	enh
WTC11_Random_Screen_Crop_7015	chr17:7610803-7611104	enh
