response_id	grna_group	target_type
YIPF2	chr19:10529012-10529313	enh
ZNF121	chr19:10529012-10529313	enh
MRPL4	chr19:10529012-10529313	enh
P2RY11	chr19:10529012-10529313	enh
PPAN	chr19:10529012-10529313	enh
CDC37	chr19:10529012-10529313	enh
EIF3G	chr19:10529012-10529313	enh
FBXL12	chr19:10529012-10529313	enh
FDX2	chr19:10529012-10529313	enh
UBL5	chr19:10530723-10531024	enh
YIPF2	chr19:10530723-10531024	enh
ZNF121	chr19:10530723-10531024	enh
MRPL4	chr19:10530723-10531024	enh
P2RY11	chr19:10530723-10531024	enh
PPAN	chr19:10530723-10531024	enh
CDC37	chr19:10530723-10531024	enh
EIF3G	chr19:10530723-10531024	enh
FBXL12	chr19:10530723-10531024	enh
FDX2	chr19:10530723-10531024	enh
TECR	IER2_TSS	TSS
MRI1	IER2_TSS	TSS
NDUFB7	IER2_TSS	TSS
SAMD1	IER2_TSS	TSS
ASF1B	IER2_TSS	TSS
C19orf53	IER2_TSS	TSS
IER2	IER2_TSS	TSS
TECR	chr19:13262554-13262855	enh
MRI1	chr19:13262554-13262855	enh
NDUFB7	chr19:13262554-13262855	enh
SAMD1	chr19:13262554-13262855	enh
ASF1B	chr19:13262554-13262855	enh
C19orf53	chr19:13262554-13262855	enh
IER2	chr19:13262554-13262855	enh
TECR	chr19:13264344-13264645	enh
MRI1	chr19:13264344-13264645	enh
NDUFB7	chr19:13264344-13264645	enh
SAMD1	chr19:13264344-13264645	enh
ASF1B	chr19:13264344-13264645	enh
C19orf53	chr19:13264344-13264645	enh
IER2	chr19:13264344-13264645	enh
TECR	chr19:13274522-13274823	enh
MRI1	chr19:13274522-13274823	enh
NDUFB7	chr19:13274522-13274823	enh
SAMD1	chr19:13274522-13274823	enh
ASF1B	chr19:13274522-13274823	enh
C19orf53	chr19:13274522-13274823	enh
IER2	chr19:13274522-13274823	enh
TECR	chr19:13274654-13274955	enh
MRI1	chr19:13274654-13274955	enh
NDUFB7	chr19:13274654-13274955	enh
SAMD1	chr19:13274654-13274955	enh
ASF1B	chr19:13274654-13274955	enh
C19orf53	chr19:13274654-13274955	enh
IER2	chr19:13274654-13274955	enh
TECR	chr19:13477379-13477680	enh
MRI1	chr19:13477379-13477680	enh
NDUFB7	chr19:13477379-13477680	enh
SAMD1	chr19:13477379-13477680	enh
ASF1B	chr19:13477379-13477680	enh
C19orf53	chr19:13477379-13477680	enh
IER2	chr19:13477379-13477680	enh
TECR	chr19:13507466-13507767	enh
MRI1	chr19:13507466-13507767	enh
NDUFB7	chr19:13507466-13507767	enh
SAMD1	chr19:13507466-13507767	enh
ASF1B	chr19:13507466-13507767	enh
C19orf53	chr19:13507466-13507767	enh
IER2	chr19:13507466-13507767	enh
TECR	chr19:13552729-13553030	enh
MRI1	chr19:13552729-13553030	enh
NDUFB7	chr19:13552729-13553030	enh
SAMD1	chr19:13552729-13553030	enh
ASF1B	chr19:13552729-13553030	enh
C19orf53	chr19:13552729-13553030	enh
IER2	chr19:13552729-13553030	enh
TECR	chr19:13617857-13618158	enh
MRI1	chr19:13617857-13618158	enh
NDUFB7	chr19:13617857-13618158	enh
SAMD1	chr19:13617857-13618158	enh
ASF1B	chr19:13617857-13618158	enh
C19orf53	chr19:13617857-13618158	enh
IER2	chr19:13617857-13618158	enh
TECR	chr19:13668608-13668909	enh
MRI1	chr19:13668608-13668909	enh
NDUFB7	chr19:13668608-13668909	enh
SAMD1	chr19:13668608-13668909	enh
ASF1B	chr19:13668608-13668909	enh
C19orf53	chr19:13668608-13668909	enh
IER2	chr19:13668608-13668909	enh
TECR	chr19:13700088-13700389	enh
MRI1	chr19:13700088-13700389	enh
NDUFB7	chr19:13700088-13700389	enh
SAMD1	chr19:13700088-13700389	enh
ASF1B	chr19:13700088-13700389	enh
C19orf53	chr19:13700088-13700389	enh
IER2	chr19:13700088-13700389	enh
TECR	chr19:13708498-13708799	enh
MRI1	chr19:13708498-13708799	enh
NDUFB7	chr19:13708498-13708799	enh
SAMD1	chr19:13708498-13708799	enh
ASF1B	chr19:13708498-13708799	enh
C19orf53	chr19:13708498-13708799	enh
IER2	chr19:13708498-13708799	enh
TECR	chr19:13720801-13721102	enh
MRI1	chr19:13720801-13721102	enh
NDUFB7	chr19:13720801-13721102	enh
SAMD1	chr19:13720801-13721102	enh
ASF1B	chr19:13720801-13721102	enh
C19orf53	chr19:13720801-13721102	enh
IER2	chr19:13720801-13721102	enh
TECR	chr19:13721171-13721472	enh
MRI1	chr19:13721171-13721472	enh
NDUFB7	chr19:13721171-13721472	enh
SAMD1	chr19:13721171-13721472	enh
ASF1B	chr19:13721171-13721472	enh
C19orf53	chr19:13721171-13721472	enh
IER2	chr19:13721171-13721472	enh
TECR	chr19:13730579-13730880	enh
MRI1	chr19:13730579-13730880	enh
NDUFB7	chr19:13730579-13730880	enh
SAMD1	chr19:13730579-13730880	enh
ASF1B	chr19:13730579-13730880	enh
C19orf53	chr19:13730579-13730880	enh
IER2	chr19:13730579-13730880	enh
TECR	chr19:13734988-13735289	enh
MRI1	chr19:13734988-13735289	enh
NDUFB7	chr19:13734988-13735289	enh
SAMD1	chr19:13734988-13735289	enh
ASF1B	chr19:13734988-13735289	enh
C19orf53	chr19:13734988-13735289	enh
IER2	chr19:13734988-13735289	enh
TECR	chr19:13875704-13876005	enh
MRI1	chr19:13875704-13876005	enh
NDUFB7	chr19:13875704-13876005	enh
SAMD1	chr19:13875704-13876005	enh
ASF1B	chr19:13875704-13876005	enh
C19orf53	chr19:13875704-13876005	enh
IER2	chr19:13875704-13876005	enh
TECR	C19orf53_TSS	TSS
MRI1	C19orf53_TSS	TSS
NDUFB7	C19orf53_TSS	TSS
SAMD1	C19orf53_TSS	TSS
ASF1B	C19orf53_TSS	TSS
C19orf53	C19orf53_TSS	TSS
IER2	C19orf53_TSS	TSS
TECR	chr19:13928117-13928418	enh
MRI1	chr19:13928117-13928418	enh
NDUFB7	chr19:13928117-13928418	enh
SAMD1	chr19:13928117-13928418	enh
ASF1B	chr19:13928117-13928418	enh
C19orf53	chr19:13928117-13928418	enh
IER2	chr19:13928117-13928418	enh
TECR	chr19:13928698-13928999	enh
MRI1	chr19:13928698-13928999	enh
NDUFB7	chr19:13928698-13928999	enh
SAMD1	chr19:13928698-13928999	enh
ASF1B	chr19:13928698-13928999	enh
C19orf53	chr19:13928698-13928999	enh
IER2	chr19:13928698-13928999	enh
TECR	chr19:13936595-13936896	enh
MRI1	chr19:13936595-13936896	enh
NDUFB7	chr19:13936595-13936896	enh
SAMD1	chr19:13936595-13936896	enh
ASF1B	chr19:13936595-13936896	enh
C19orf53	chr19:13936595-13936896	enh
IER2	chr19:13936595-13936896	enh
TECR	chr19:13936916-13937217	enh
MRI1	chr19:13936916-13937217	enh
NDUFB7	chr19:13936916-13937217	enh
SAMD1	chr19:13936916-13937217	enh
ASF1B	chr19:13936916-13937217	enh
C19orf53	chr19:13936916-13937217	enh
IER2	chr19:13936916-13937217	enh
TECR	chr19:13950414-13950715	enh
MRI1	chr19:13950414-13950715	enh
NDUFB7	chr19:13950414-13950715	enh
SAMD1	chr19:13950414-13950715	enh
ASF1B	chr19:13950414-13950715	enh
C19orf53	chr19:13950414-13950715	enh
IER2	chr19:13950414-13950715	enh
TECR	chr19:13954343-13954644	enh
MRI1	chr19:13954343-13954644	enh
NDUFB7	chr19:13954343-13954644	enh
SAMD1	chr19:13954343-13954644	enh
ASF1B	chr19:13954343-13954644	enh
C19orf53	chr19:13954343-13954644	enh
IER2	chr19:13954343-13954644	enh
TECR	chr19:13972760-13973061	enh
MRI1	chr19:13972760-13973061	enh
NDUFB7	chr19:13972760-13973061	enh
SAMD1	chr19:13972760-13973061	enh
ASF1B	chr19:13972760-13973061	enh
C19orf53	chr19:13972760-13973061	enh
IER2	chr19:13972760-13973061	enh
TECR	chr19:13973092-13973393	enh
MRI1	chr19:13973092-13973393	enh
NDUFB7	chr19:13973092-13973393	enh
SAMD1	chr19:13973092-13973393	enh
ASF1B	chr19:13973092-13973393	enh
C19orf53	chr19:13973092-13973393	enh
IER2	chr19:13973092-13973393	enh
TECR	chr19:13992085-13992386	enh
MRI1	chr19:13992085-13992386	enh
NDUFB7	chr19:13992085-13992386	enh
SAMD1	chr19:13992085-13992386	enh
ASF1B	chr19:13992085-13992386	enh
C19orf53	chr19:13992085-13992386	enh
IER2	chr19:13992085-13992386	enh
TECR	chr19:14074025-14074326	enh
MRI1	chr19:14074025-14074326	enh
NDUFB7	chr19:14074025-14074326	enh
SAMD1	chr19:14074025-14074326	enh
ASF1B	chr19:14074025-14074326	enh
C19orf53	chr19:14074025-14074326	enh
IER2	chr19:14074025-14074326	enh
TECR	chr19:14153864-14154165	enh
MRI1	chr19:14153864-14154165	enh
NDUFB7	chr19:14153864-14154165	enh
SAMD1	chr19:14153864-14154165	enh
ASF1B	chr19:14153864-14154165	enh
C19orf53	chr19:14153864-14154165	enh
IER2	chr19:14153864-14154165	enh
TECR	chr19:14159408-14159709	enh
MRI1	chr19:14159408-14159709	enh
NDUFB7	chr19:14159408-14159709	enh
SAMD1	chr19:14159408-14159709	enh
ASF1B	chr19:14159408-14159709	enh
C19orf53	chr19:14159408-14159709	enh
IER2	chr19:14159408-14159709	enh
TECR	chr19:14182947-14183248	enh
MRI1	chr19:14182947-14183248	enh
NDUFB7	chr19:14182947-14183248	enh
SAMD1	chr19:14182947-14183248	enh
ASF1B	chr19:14182947-14183248	enh
C19orf53	chr19:14182947-14183248	enh
IER2	chr19:14182947-14183248	enh
TECR	chr19:14185911-14186212	enh
MRI1	chr19:14185911-14186212	enh
NDUFB7	chr19:14185911-14186212	enh
SAMD1	chr19:14185911-14186212	enh
ASF1B	chr19:14185911-14186212	enh
C19orf53	chr19:14185911-14186212	enh
IER2	chr19:14185911-14186212	enh
TECR	chr19:14192187-14192488	enh
MRI1	chr19:14192187-14192488	enh
NDUFB7	chr19:14192187-14192488	enh
SAMD1	chr19:14192187-14192488	enh
ASF1B	chr19:14192187-14192488	enh
C19orf53	chr19:14192187-14192488	enh
IER2	chr19:14192187-14192488	enh
TECR	SAMD1_TSS	TSS
MRI1	SAMD1_TSS	TSS
NDUFB7	SAMD1_TSS	TSS
SAMD1	SAMD1_TSS	TSS
ASF1B	SAMD1_TSS	TSS
C19orf53	SAMD1_TSS	TSS
IER2	SAMD1_TSS	TSS
TECR	chr19:14202692-14202993	enh
MRI1	chr19:14202692-14202993	enh
NDUFB7	chr19:14202692-14202993	enh
SAMD1	chr19:14202692-14202993	enh
ASF1B	chr19:14202692-14202993	enh
C19orf53	chr19:14202692-14202993	enh
IER2	chr19:14202692-14202993	enh
TECR	chr19:14202915-14203216	enh
MRI1	chr19:14202915-14203216	enh
NDUFB7	chr19:14202915-14203216	enh
SAMD1	chr19:14202915-14203216	enh
ASF1B	chr19:14202915-14203216	enh
C19orf53	chr19:14202915-14203216	enh
IER2	chr19:14202915-14203216	enh
TECR	chr19:14358359-14358660	enh
MRI1	chr19:14358359-14358660	enh
NDUFB7	chr19:14358359-14358660	enh
SAMD1	chr19:14358359-14358660	enh
ASF1B	chr19:14358359-14358660	enh
C19orf53	chr19:14358359-14358660	enh
IER2	chr19:14358359-14358660	enh
TECR	chr19:14448352-14448653	enh
MRI1	chr19:14448352-14448653	enh
NDUFB7	chr19:14448352-14448653	enh
SAMD1	chr19:14448352-14448653	enh
ASF1B	chr19:14448352-14448653	enh
C19orf53	chr19:14448352-14448653	enh
IER2	chr19:14448352-14448653	enh
TECR	chr19:14474593-14474894	enh
MRI1	chr19:14474593-14474894	enh
NDUFB7	chr19:14474593-14474894	enh
SAMD1	chr19:14474593-14474894	enh
ASF1B	chr19:14474593-14474894	enh
C19orf53	chr19:14474593-14474894	enh
IER2	chr19:14474593-14474894	enh
TECR	chr19:14504129-14504430	enh
MRI1	chr19:14504129-14504430	enh
NDUFB7	chr19:14504129-14504430	enh
SAMD1	chr19:14504129-14504430	enh
ASF1B	chr19:14504129-14504430	enh
C19orf53	chr19:14504129-14504430	enh
IER2	chr19:14504129-14504430	enh
TECR	chr19:14516189-14516490	enh
MRI1	chr19:14516189-14516490	enh
NDUFB7	chr19:14516189-14516490	enh
SAMD1	chr19:14516189-14516490	enh
ASF1B	chr19:14516189-14516490	enh
C19orf53	chr19:14516189-14516490	enh
IER2	chr19:14516189-14516490	enh
TECR	NDUFB7_TSS	TSS
MRI1	NDUFB7_TSS	TSS
NDUFB7	NDUFB7_TSS	TSS
SAMD1	NDUFB7_TSS	TSS
ASF1B	NDUFB7_TSS	TSS
C19orf53	NDUFB7_TSS	TSS
IER2	NDUFB7_TSS	TSS
TECR	chr19:14685020-14685321	enh
MRI1	chr19:14685020-14685321	enh
NDUFB7	chr19:14685020-14685321	enh
SAMD1	chr19:14685020-14685321	enh
ASF1B	chr19:14685020-14685321	enh
C19orf53	chr19:14685020-14685321	enh
IER2	chr19:14685020-14685321	enh
TECR	chr19:14743124-14743425	enh
MRI1	chr19:14743124-14743425	enh
NDUFB7	chr19:14743124-14743425	enh
SAMD1	chr19:14743124-14743425	enh
ASF1B	chr19:14743124-14743425	enh
C19orf53	chr19:14743124-14743425	enh
IER2	chr19:14743124-14743425	enh
TECR	chr19:14842040-14842341	enh
MRI1	chr19:14842040-14842341	enh
NDUFB7	chr19:14842040-14842341	enh
SAMD1	chr19:14842040-14842341	enh
ASF1B	chr19:14842040-14842341	enh
C19orf53	chr19:14842040-14842341	enh
IER2	chr19:14842040-14842341	enh
TECR	chr19:14886674-14886975	enh
MRI1	chr19:14886674-14886975	enh
NDUFB7	chr19:14886674-14886975	enh
SAMD1	chr19:14886674-14886975	enh
ASF1B	chr19:14886674-14886975	enh
C19orf53	chr19:14886674-14886975	enh
IER2	chr19:14886674-14886975	enh
TECR	chr19:15136084-15136385	enh
MRI1	chr19:15136084-15136385	enh
NDUFB7	chr19:15136084-15136385	enh
SAMD1	chr19:15136084-15136385	enh
ASF1B	chr19:15136084-15136385	enh
C19orf53	chr19:15136084-15136385	enh
IER2	chr19:15136084-15136385	enh
TECR	chr19:15231310-15231611	enh
MRI1	chr19:15231310-15231611	enh
NDUFB7	chr19:15231310-15231611	enh
SAMD1	chr19:15231310-15231611	enh
ASF1B	chr19:15231310-15231611	enh
C19orf53	chr19:15231310-15231611	enh
UBL5	chr19:8506680-8506981	enh
ZNF121	chr19:8506680-8506981	enh
ZNF414	chr19:8506680-8506981	enh
MRPL4	chr19:8506680-8506981	enh
P2RY11	chr19:8506680-8506981	enh
PPAN	chr19:8506680-8506981	enh
CDC37	chr19:8506680-8506981	enh
EIF3G	chr19:8506680-8506981	enh
FBXL12	chr19:8506680-8506981	enh
FDX2	chr19:8506680-8506981	enh
HNRNPM	chr19:8506680-8506981	enh
UBL5	HNRNPM_TSS_1	TSS
ZNF121	HNRNPM_TSS_1	TSS
ZNF414	HNRNPM_TSS_1	TSS
MRPL4	HNRNPM_TSS_1	TSS
P2RY11	HNRNPM_TSS_1	TSS
PPAN	HNRNPM_TSS_1	TSS
CDC37	HNRNPM_TSS_1	TSS
EIF3G	HNRNPM_TSS_1	TSS
FBXL12	HNRNPM_TSS_1	TSS
FDX2	HNRNPM_TSS_1	TSS
HNRNPM	HNRNPM_TSS_1	TSS
UBL5	HNRNPM_TSS_2	TSS
ZNF121	HNRNPM_TSS_2	TSS
ZNF414	HNRNPM_TSS_2	TSS
MRPL4	HNRNPM_TSS_2	TSS
P2RY11	HNRNPM_TSS_2	TSS
PPAN	HNRNPM_TSS_2	TSS
CDC37	HNRNPM_TSS_2	TSS
EIF3G	HNRNPM_TSS_2	TSS
FBXL12	HNRNPM_TSS_2	TSS
FDX2	HNRNPM_TSS_2	TSS
HNRNPM	HNRNPM_TSS_2	TSS
UBL5	chr19:8510411-8510712	enh
ZNF121	chr19:8510411-8510712	enh
ZNF414	chr19:8510411-8510712	enh
MRPL4	chr19:8510411-8510712	enh
P2RY11	chr19:8510411-8510712	enh
PPAN	chr19:8510411-8510712	enh
CDC37	chr19:8510411-8510712	enh
EIF3G	chr19:8510411-8510712	enh
FBXL12	chr19:8510411-8510712	enh
FDX2	chr19:8510411-8510712	enh
HNRNPM	chr19:8510411-8510712	enh
UBL5	chr19:8512210-8512511	enh
ZNF121	chr19:8512210-8512511	enh
ZNF414	chr19:8512210-8512511	enh
MRPL4	chr19:8512210-8512511	enh
P2RY11	chr19:8512210-8512511	enh
PPAN	chr19:8512210-8512511	enh
CDC37	chr19:8512210-8512511	enh
EIF3G	chr19:8512210-8512511	enh
FBXL12	chr19:8512210-8512511	enh
FDX2	chr19:8512210-8512511	enh
HNRNPM	chr19:8512210-8512511	enh
UBL5	chr19:8576979-8577280	enh
ZNF121	chr19:8576979-8577280	enh
ZNF414	chr19:8576979-8577280	enh
MRPL4	chr19:8576979-8577280	enh
P2RY11	chr19:8576979-8577280	enh
PPAN	chr19:8576979-8577280	enh
CDC37	chr19:8576979-8577280	enh
EIF3G	chr19:8576979-8577280	enh
FBXL12	chr19:8576979-8577280	enh
FDX2	chr19:8576979-8577280	enh
HNRNPM	chr19:8576979-8577280	enh
UBL5	ZNF414_TSS	TSS
ZNF121	ZNF414_TSS	TSS
ZNF414	ZNF414_TSS	TSS
MRPL4	ZNF414_TSS	TSS
P2RY11	ZNF414_TSS	TSS
PPAN	ZNF414_TSS	TSS
CDC37	ZNF414_TSS	TSS
EIF3G	ZNF414_TSS	TSS
FBXL12	ZNF414_TSS	TSS
FDX2	ZNF414_TSS	TSS
HNRNPM	ZNF414_TSS	TSS
UBL5	chr19:8590417-8590718	enh
ZNF121	chr19:8590417-8590718	enh
ZNF414	chr19:8590417-8590718	enh
MRPL4	chr19:8590417-8590718	enh
P2RY11	chr19:8590417-8590718	enh
PPAN	chr19:8590417-8590718	enh
CDC37	chr19:8590417-8590718	enh
EIF3G	chr19:8590417-8590718	enh
FBXL12	chr19:8590417-8590718	enh
FDX2	chr19:8590417-8590718	enh
HNRNPM	chr19:8590417-8590718	enh
UBL5	chr19:8617660-8617961	enh
ZNF121	chr19:8617660-8617961	enh
ZNF414	chr19:8617660-8617961	enh
MRPL4	chr19:8617660-8617961	enh
P2RY11	chr19:8617660-8617961	enh
PPAN	chr19:8617660-8617961	enh
CDC37	chr19:8617660-8617961	enh
EIF3G	chr19:8617660-8617961	enh
FBXL12	chr19:8617660-8617961	enh
FDX2	chr19:8617660-8617961	enh
HNRNPM	chr19:8617660-8617961	enh
UBL5	chr19:8650851-8651152	enh
ZNF121	chr19:8650851-8651152	enh
ZNF414	chr19:8650851-8651152	enh
MRPL4	chr19:8650851-8651152	enh
P2RY11	chr19:8650851-8651152	enh
PPAN	chr19:8650851-8651152	enh
CDC37	chr19:8650851-8651152	enh
EIF3G	chr19:8650851-8651152	enh
FBXL12	chr19:8650851-8651152	enh
FDX2	chr19:8650851-8651152	enh
HNRNPM	chr19:8650851-8651152	enh
UBL5	chr19:8676722-8677023	enh
ZNF121	chr19:8676722-8677023	enh
ZNF414	chr19:8676722-8677023	enh
MRPL4	chr19:8676722-8677023	enh
P2RY11	chr19:8676722-8677023	enh
PPAN	chr19:8676722-8677023	enh
CDC37	chr19:8676722-8677023	enh
EIF3G	chr19:8676722-8677023	enh
FBXL12	chr19:8676722-8677023	enh
FDX2	chr19:8676722-8677023	enh
HNRNPM	chr19:8676722-8677023	enh
UBL5	chr19:8804655-8804956	enh
ZNF121	chr19:8804655-8804956	enh
ZNF414	chr19:8804655-8804956	enh
MRPL4	chr19:8804655-8804956	enh
P2RY11	chr19:8804655-8804956	enh
PPAN	chr19:8804655-8804956	enh
CDC37	chr19:8804655-8804956	enh
EIF3G	chr19:8804655-8804956	enh
FBXL12	chr19:8804655-8804956	enh
FDX2	chr19:8804655-8804956	enh
HNRNPM	chr19:8804655-8804956	enh
UBL5	chr19:9176341-9176642	enh
YIPF2	chr19:9176341-9176642	enh
ZNF121	chr19:9176341-9176642	enh
ZNF414	chr19:9176341-9176642	enh
MRPL4	chr19:9176341-9176642	enh
P2RY11	chr19:9176341-9176642	enh
PPAN	chr19:9176341-9176642	enh
CDC37	chr19:9176341-9176642	enh
EIF3G	chr19:9176341-9176642	enh
FBXL12	chr19:9176341-9176642	enh
FDX2	chr19:9176341-9176642	enh
HNRNPM	chr19:9176341-9176642	enh
UBL5	chr19:9180715-9181016	enh
YIPF2	chr19:9180715-9181016	enh
ZNF121	chr19:9180715-9181016	enh
ZNF414	chr19:9180715-9181016	enh
MRPL4	chr19:9180715-9181016	enh
P2RY11	chr19:9180715-9181016	enh
PPAN	chr19:9180715-9181016	enh
CDC37	chr19:9180715-9181016	enh
EIF3G	chr19:9180715-9181016	enh
FBXL12	chr19:9180715-9181016	enh
FDX2	chr19:9180715-9181016	enh
HNRNPM	chr19:9180715-9181016	enh
UBL5	chr19:9184553-9184854	enh
YIPF2	chr19:9184553-9184854	enh
ZNF121	chr19:9184553-9184854	enh
ZNF414	chr19:9184553-9184854	enh
MRPL4	chr19:9184553-9184854	enh
P2RY11	chr19:9184553-9184854	enh
PPAN	chr19:9184553-9184854	enh
CDC37	chr19:9184553-9184854	enh
EIF3G	chr19:9184553-9184854	enh
FBXL12	chr19:9184553-9184854	enh
FDX2	chr19:9184553-9184854	enh
HNRNPM	chr19:9184553-9184854	enh
UBL5	chr19:9186275-9186576	enh
YIPF2	chr19:9186275-9186576	enh
ZNF121	chr19:9186275-9186576	enh
ZNF414	chr19:9186275-9186576	enh
MRPL4	chr19:9186275-9186576	enh
P2RY11	chr19:9186275-9186576	enh
PPAN	chr19:9186275-9186576	enh
CDC37	chr19:9186275-9186576	enh
EIF3G	chr19:9186275-9186576	enh
FBXL12	chr19:9186275-9186576	enh
FDX2	chr19:9186275-9186576	enh
HNRNPM	chr19:9186275-9186576	enh
UBL5	chr19:9190532-9190833	enh
YIPF2	chr19:9190532-9190833	enh
ZNF121	chr19:9190532-9190833	enh
ZNF414	chr19:9190532-9190833	enh
MRPL4	chr19:9190532-9190833	enh
P2RY11	chr19:9190532-9190833	enh
PPAN	chr19:9190532-9190833	enh
CDC37	chr19:9190532-9190833	enh
EIF3G	chr19:9190532-9190833	enh
FBXL12	chr19:9190532-9190833	enh
FDX2	chr19:9190532-9190833	enh
HNRNPM	chr19:9190532-9190833	enh
UBL5	chr19:9247228-9247529	enh
YIPF2	chr19:9247228-9247529	enh
ZNF121	chr19:9247228-9247529	enh
ZNF414	chr19:9247228-9247529	enh
MRPL4	chr19:9247228-9247529	enh
P2RY11	chr19:9247228-9247529	enh
PPAN	chr19:9247228-9247529	enh
CDC37	chr19:9247228-9247529	enh
EIF3G	chr19:9247228-9247529	enh
FBXL12	chr19:9247228-9247529	enh
FDX2	chr19:9247228-9247529	enh
HNRNPM	chr19:9247228-9247529	enh
UBL5	chr19:9697421-9697722	enh
YIPF2	chr19:9697421-9697722	enh
ZNF121	chr19:9697421-9697722	enh
ZNF414	chr19:9697421-9697722	enh
MRPL4	chr19:9697421-9697722	enh
P2RY11	chr19:9697421-9697722	enh
PPAN	chr19:9697421-9697722	enh
CDC37	chr19:9697421-9697722	enh
EIF3G	chr19:9697421-9697722	enh
FBXL12	chr19:9697421-9697722	enh
FDX2	chr19:9697421-9697722	enh
HNRNPM	chr19:9697421-9697722	enh
UBL5	chr19:9736526-9736827	enh
YIPF2	chr19:9736526-9736827	enh
ZNF121	chr19:9736526-9736827	enh
ZNF414	chr19:9736526-9736827	enh
MRPL4	chr19:9736526-9736827	enh
P2RY11	chr19:9736526-9736827	enh
PPAN	chr19:9736526-9736827	enh
CDC37	chr19:9736526-9736827	enh
EIF3G	chr19:9736526-9736827	enh
FBXL12	chr19:9736526-9736827	enh
FDX2	chr19:9736526-9736827	enh
HNRNPM	chr19:9736526-9736827	enh
UBL5	chr19:9831291-9831592	enh
YIPF2	chr19:9831291-9831592	enh
ZNF121	chr19:9831291-9831592	enh
ZNF414	chr19:9831291-9831592	enh
MRPL4	chr19:9831291-9831592	enh
P2RY11	chr19:9831291-9831592	enh
PPAN	chr19:9831291-9831592	enh
CDC37	chr19:9831291-9831592	enh
EIF3G	chr19:9831291-9831592	enh
FBXL12	chr19:9831291-9831592	enh
FDX2	chr19:9831291-9831592	enh
HNRNPM	chr19:9831291-9831592	enh
UBL5	chr19:9896118-9896419	enh
YIPF2	chr19:9896118-9896419	enh
ZNF121	chr19:9896118-9896419	enh
ZNF414	chr19:9896118-9896419	enh
MRPL4	chr19:9896118-9896419	enh
P2RY11	chr19:9896118-9896419	enh
PPAN	chr19:9896118-9896419	enh
CDC37	chr19:9896118-9896419	enh
EIF3G	chr19:9896118-9896419	enh
FBXL12	chr19:9896118-9896419	enh
FDX2	chr19:9896118-9896419	enh
HNRNPM	chr19:9896118-9896419	enh
UBL5	chr19:9896707-9897008	enh
YIPF2	chr19:9896707-9897008	enh
ZNF121	chr19:9896707-9897008	enh
ZNF414	chr19:9896707-9897008	enh
MRPL4	chr19:9896707-9897008	enh
P2RY11	chr19:9896707-9897008	enh
PPAN	chr19:9896707-9897008	enh
CDC37	chr19:9896707-9897008	enh
EIF3G	chr19:9896707-9897008	enh
FBXL12	chr19:9896707-9897008	enh
FDX2	chr19:9896707-9897008	enh
HNRNPM	chr19:9896707-9897008	enh
UBL5	chr19:9902812-9903113	enh
YIPF2	chr19:9902812-9903113	enh
ZNF121	chr19:9902812-9903113	enh
ZNF414	chr19:9902812-9903113	enh
MRPL4	chr19:9902812-9903113	enh
P2RY11	chr19:9902812-9903113	enh
PPAN	chr19:9902812-9903113	enh
CDC37	chr19:9902812-9903113	enh
EIF3G	chr19:9902812-9903113	enh
FBXL12	chr19:9902812-9903113	enh
FDX2	chr19:9902812-9903113	enh
HNRNPM	chr19:9902812-9903113	enh
UBL5	chr19:9903333-9903634	enh
YIPF2	chr19:9903333-9903634	enh
ZNF121	chr19:9903333-9903634	enh
ZNF414	chr19:9903333-9903634	enh
MRPL4	chr19:9903333-9903634	enh
P2RY11	chr19:9903333-9903634	enh
PPAN	chr19:9903333-9903634	enh
CDC37	chr19:9903333-9903634	enh
EIF3G	chr19:9903333-9903634	enh
FBXL12	chr19:9903333-9903634	enh
FDX2	chr19:9903333-9903634	enh
HNRNPM	chr19:9903333-9903634	enh
UBL5	chr19:9906879-9907180	enh
YIPF2	chr19:9906879-9907180	enh
ZNF121	chr19:9906879-9907180	enh
ZNF414	chr19:9906879-9907180	enh
MRPL4	chr19:9906879-9907180	enh
P2RY11	chr19:9906879-9907180	enh
PPAN	chr19:9906879-9907180	enh
CDC37	chr19:9906879-9907180	enh
EIF3G	chr19:9906879-9907180	enh
FBXL12	chr19:9906879-9907180	enh
FDX2	chr19:9906879-9907180	enh
HNRNPM	chr19:9906879-9907180	enh
XRCC5	chr2:216972574-216972875	enh
RPL37A	chr2:216972574-216972875	enh
IGFBP2	chr2:216972574-216972875	enh
XRCC5	XRCC5_TSS	TSS
RPL37A	XRCC5_TSS	TSS
IGFBP2	XRCC5_TSS	TSS
XRCC5	chr2:217148297-217148598	enh
RPL37A	chr2:217148297-217148598	enh
IGFBP2	chr2:217148297-217148598	enh
XRCC5	chr2:217171684-217171985	enh
RPL37A	chr2:217171684-217171985	enh
IGFBP2	chr2:217171684-217171985	enh
XRCC5	chr2:217235588-217235889	enh
RPL37A	chr2:217235588-217235889	enh
IGFBP2	chr2:217235588-217235889	enh
XRCC5	chr2:217236054-217236355	enh
RPL37A	chr2:217236054-217236355	enh
IGFBP2	chr2:217236054-217236355	enh
XRCC5	RPL37A_TSS	TSS
RPL37A	RPL37A_TSS	TSS
IGFBP2	RPL37A_TSS	TSS
XRCC5	chr2:217383925-217384226	enh
RPL37A	chr2:217383925-217384226	enh
IGFBP2	chr2:217383925-217384226	enh
XRCC5	chr2:217455509-217455810	enh
